,STATE/UT,DISTRICT,YEAR,SAFE/UNSAFE
6591,RAJASTHAN,CHITTORGARH,2010,unsafe
6592,RAJASTHAN,CHURU,2010,unsafe
6593,RAJASTHAN,DAUSA,2010,unsafe
6594,RAJASTHAN,DHOLPUR,2010,unsafe
6595,RAJASTHAN,DUNGARPUR,2010,unsafe
6596,RAJASTHAN,G.R.P. AJMER,2010,unsafe
6597,RAJASTHAN,G.R.P. JODHPUR,2010,unsafe
6598,RAJASTHAN,GANGANAGAR,2010,unsafe
6599,RAJASTHAN,HANUMANGARH,2010,unsafe
6600,RAJASTHAN,JAIPUR EAST,2010,unsafe
6601,RAJASTHAN,JAIPUR NORTH,2010,unsafe
6602,RAJASTHAN,JAIPUR RURAL,2010,unsafe
6603,RAJASTHAN,JAIPUR SOUTH,2010,unsafe
6604,RAJASTHAN,JAISALMER,2010,unsafe
6605,RAJASTHAN,JALORE,2010,unsafe
6606,RAJASTHAN,JHALAWAR,2010,unsafe
6607,RAJASTHAN,JHUNJHUNU,2010,unsafe
6608,RAJASTHAN,JODHPUR CITY,2010,unsafe
6609,RAJASTHAN,JODHPUR RURAL,2010,unsafe
6610,RAJASTHAN,KARAULI,2010,unsafe
6611,RAJASTHAN,KOTA CITY,2010,unsafe
6612,RAJASTHAN,KOTA RURAL,2010,unsafe
6613,RAJASTHAN,NAGAUR,2010,unsafe
6614,RAJASTHAN,PALI,2010,unsafe
6615,RAJASTHAN,PRATAPGARH,2010,unsafe
6616,RAJASTHAN,RAJSAMAND,2010,unsafe
6617,RAJASTHAN,SAWAI MADHOPUR,2010,unsafe
6618,RAJASTHAN,SIKAR,2010,unsafe
6619,RAJASTHAN,SIROHI,2010,unsafe
6620,RAJASTHAN,TONK,2010,unsafe
6621,RAJASTHAN,UDAIPUR,2010,unsafe
6622,RAJASTHAN,TOTAL,2010,unsafe
6623,RAJASTHAN,AJMER,2011,unsafe
6624,RAJASTHAN,ALWAR,2011,unsafe
6625,RAJASTHAN,BANSWARA,2011,unsafe
6626,RAJASTHAN,BARAN,2011,unsafe
6627,RAJASTHAN,BARMER,2011,unsafe
6628,RAJASTHAN,BHARATPUR,2011,unsafe
6629,RAJASTHAN,BHILWARA,2011,unsafe
6630,RAJASTHAN,BIKANER,2011,unsafe
6631,RAJASTHAN,BUNDI,2011,unsafe
6632,RAJASTHAN,CHITTORGARH,2011,unsafe
6633,RAJASTHAN,CHURU,2011,unsafe
6634,RAJASTHAN,DAUSA,2011,unsafe
6635,RAJASTHAN,DHOLPUR,2011,unsafe
6636,RAJASTHAN,DUNGARPUR,2011,unsafe
6637,RAJASTHAN,G.R.P.AJMER,2011,unsafe
6638,RAJASTHAN,G.R.P.JODHPUR,2011,unsafe
6639,RAJASTHAN,GANGANAGAR,2011,unsafe
6640,RAJASTHAN,HANUMANGARH,2011,unsafe
6641,RAJASTHAN,JAIPUR EAST,2011,unsafe
6642,RAJASTHAN,JAIPUR NORTH,2011,unsafe
6643,RAJASTHAN,JAIPUR RURAL,2011,unsafe
6644,RAJASTHAN,JAIPUR SOUTH,2011,unsafe
6645,RAJASTHAN,JAIPUR WEST,2011,unsafe
6646,RAJASTHAN,JAISALMER,2011,unsafe
6647,RAJASTHAN,JALORE,2011,unsafe
6648,RAJASTHAN,JHALAWAR,2011,unsafe
6649,RAJASTHAN,JHUNJHUNU,2011,unsafe
6650,RAJASTHAN,JODHPUR CITY,2011,unsafe
6651,RAJASTHAN,JODHPUR RURAL,2011,unsafe
6652,RAJASTHAN,KARAULI,2011,unsafe
6653,RAJASTHAN,KOTA CITY,2011,unsafe
6654,RAJASTHAN,KOTA RURAL,2011,unsafe
6655,RAJASTHAN,NAGAUR,2011,unsafe
6656,RAJASTHAN,PALI,2011,unsafe
6657,RAJASTHAN,PRATAPGARH,2011,unsafe
6658,RAJASTHAN,RAJSAMAND,2011,unsafe
6659,RAJASTHAN,SAWAI MADHOPUR,2011,unsafe
6660,RAJASTHAN,SIKAR,2011,unsafe
6661,RAJASTHAN,SIROHI,2011,unsafe
6662,RAJASTHAN,TONK,2011,unsafe
6663,RAJASTHAN,UDAIPUR,2011,unsafe
6664,RAJASTHAN,TOTAL,2011,unsafe
6665,RAJASTHAN,AJMER,2012,unsafe
6666,RAJASTHAN,ALWAR,2012,unsafe
6667,RAJASTHAN,BANSWARA,2012,unsafe
6668,RAJASTHAN,BARAN,2012,unsafe
6669,RAJASTHAN,BARMER,2012,unsafe
6670,RAJASTHAN,BHARATPUR,2012,unsafe
6671,RAJASTHAN,BHILWARA,2012,unsafe
6672,RAJASTHAN,BIKANER,2012,unsafe
6673,RAJASTHAN,BUNDI,2012,unsafe
6674,RAJASTHAN,CHITTORGARH,2012,unsafe
6675,RAJASTHAN,CHURU,2012,unsafe
6676,RAJASTHAN,DAUSA,2012,unsafe
6677,RAJASTHAN,DHOLPUR,2012,unsafe
6678,RAJASTHAN,DUNGARPUR,2012,unsafe
6679,RAJASTHAN,G.R.P.AJMER,2012,unsafe
6680,RAJASTHAN,G.R.P.JODHPUR,2012,unsafe
6681,RAJASTHAN,GANGANAGAR,2012,unsafe
6682,RAJASTHAN,HANUMANGARH,2012,unsafe
6683,RAJASTHAN,JAIPUR EAST,2012,unsafe
6684,RAJASTHAN,JAIPUR NORTH,2012,unsafe
6685,RAJASTHAN,JAIPUR RURAL,2012,unsafe
6686,RAJASTHAN,JAIPUR SOUTH,2012,unsafe
6687,RAJASTHAN,JAIPUR WEST,2012,unsafe
6688,RAJASTHAN,JAISALMER,2012,unsafe
6689,RAJASTHAN,JALORE,2012,unsafe
6690,RAJASTHAN,JHALAWAR,2012,unsafe
6691,RAJASTHAN,JHUNJHUNU,2012,unsafe
6692,RAJASTHAN,JODHPUR EAST,2012,unsafe
6693,RAJASTHAN,JODHPUR RURAL,2012,unsafe
6694,RAJASTHAN,JODHPUR WEST,2012,unsafe
6695,RAJASTHAN,KARAULI,2012,unsafe
6696,RAJASTHAN,KOTA CITY,2012,unsafe
6697,RAJASTHAN,KOTA RURAL,2012,unsafe
6698,RAJASTHAN,NAGAUR,2012,unsafe
6699,RAJASTHAN,PALI,2012,unsafe
6700,RAJASTHAN,PRATAPGARH,2012,unsafe
6701,RAJASTHAN,RAJSAMAND,2012,unsafe
6702,RAJASTHAN,SAWAI MADHOPUR,2012,unsafe
6703,RAJASTHAN,SIKAR,2012,unsafe
6704,RAJASTHAN,SIROHI,2012,unsafe
6705,RAJASTHAN,TONK,2012,unsafe
6706,RAJASTHAN,UDAIPUR,2012,unsafe
6707,RAJASTHAN,TOTAL,2012,unsafe
6708,SIKKIM,EAST,2001,safe
6709,SIKKIM,NORTH,2001,safe
6710,SIKKIM,SOUTH,2001,safe
6711,SIKKIM,WEST,2001,safe
6712,SIKKIM,TOTAL,2001,safe
6713,SIKKIM,EAST,2002,safe
6714,SIKKIM,NORTH,2002,safe
6715,SIKKIM,SOUTH,2002,safe
6716,SIKKIM,WEST,2002,safe
6717,SIKKIM,TOTAL,2002,safe
6718,SIKKIM,EAST,2003,safe
6719,SIKKIM,NORTH,2003,safe
6720,SIKKIM,SOUTH,2003,safe
6721,SIKKIM,WEST,2003,safe
6722,SIKKIM,TOTAL,2003,safe
6723,SIKKIM,EAST,2004,safe
6724,SIKKIM,NORTH,2004,safe
6725,SIKKIM,SOUTH,2004,safe
6726,SIKKIM,WEST,2004,safe
6727,SIKKIM,TOTAL,2004,safe
6728,SIKKIM,EAST,2005,safe
6729,SIKKIM,NORTH,2005,safe
6730,SIKKIM,SOUTH,2005,safe
6731,SIKKIM,WEST,2005,safe
6732,SIKKIM,TOTAL,2005,safe
6733,SIKKIM,EAST,2006,safe
6734,SIKKIM,NORTH,2006,safe
6735,SIKKIM,SOUTH,2006,safe
6736,SIKKIM,WEST,2006,safe
6737,SIKKIM,TOTAL,2006,safe
6738,SIKKIM,EAST,2007,safe
6739,SIKKIM,NORTH,2007,safe
6740,SIKKIM,SOUTH,2007,safe
6741,SIKKIM,WEST,2007,safe
6742,SIKKIM,TOTAL,2007,safe
6743,SIKKIM,EAST,2008,safe
6744,SIKKIM,NORTH,2008,safe
6745,SIKKIM,SOUTH,2008,safe
6746,SIKKIM,WEST,2008,safe
6747,SIKKIM,TOTAL,2008,safe
6748,SIKKIM,EAST,2009,safe
6749,SIKKIM,NORTH,2009,safe
6750,SIKKIM,SOUTH,2009,safe
6751,SIKKIM,WEST,2009,safe
6752,SIKKIM,TOTAL,2009,safe
6753,SIKKIM,EAST,2010,safe
6754,SIKKIM,NORTH,2010,safe
6755,SIKKIM,SOUTH,2010,safe
6756,SIKKIM,WEST,2010,safe
6757,SIKKIM,TOTAL,2010,safe
6758,SIKKIM,EAST,2011,safe
6759,SIKKIM,NORTH,2011,safe
6760,SIKKIM,SOUTH,2011,safe
6761,SIKKIM,WEST,2011,safe
6762,SIKKIM,TOTAL,2011,safe
6763,SIKKIM,EAST,2012,safe
6764,SIKKIM,NORTH,2012,safe
6765,SIKKIM,SOUTH,2012,safe
6766,SIKKIM,WEST,2012,safe
6767,SIKKIM,TOTAL,2012,safe
6768,TAMIL NADU,ARIYALUR,2001,unsafe
6769,TAMIL NADU,CHENGAI,2001,unsafe
6770,TAMIL NADU,CHENNAI,2001,unsafe
6771,TAMIL NADU,CHENNAI RLY.,2001,unsafe
6772,TAMIL NADU,COIMBATORE RURAL,2001,unsafe
6773,TAMIL NADU,COIMBATORE URBAN,2001,unsafe
6774,TAMIL NADU,CUDDALORE,2001,unsafe
6775,TAMIL NADU,DHARMAPURI,2001,unsafe
6776,TAMIL NADU,DINDIGUL,2001,unsafe
6777,TAMIL NADU,ERODE,2001,unsafe
6778,TAMIL NADU,KANCHIPURAM,2001,unsafe
6779,TAMIL NADU,KANYAKUMARI,2001,unsafe
6780,TAMIL NADU,KARUR,2001,unsafe
6781,TAMIL NADU,MADURAI RURAL,2001,unsafe
6782,TAMIL NADU,MADURAI URBAN,2001,unsafe
6783,TAMIL NADU,NAGAPATTINAM,2001,unsafe
6784,TAMIL NADU,NAMAKKAL,2001,unsafe
6785,TAMIL NADU,NILGIRIS,2001,unsafe
6786,TAMIL NADU,PERAMBALUR,2001,unsafe
6787,TAMIL NADU,PUDUKOTTAI,2001,unsafe
6788,TAMIL NADU,RAMNATHAPURAM,2001,unsafe
6789,TAMIL NADU,SALEM RURAL,2001,unsafe
6790,TAMIL NADU,SALEM URBAN,2001,unsafe
6791,TAMIL NADU,SIVAGANGAI,2001,unsafe
6792,TAMIL NADU,THANJAVUR,2001,unsafe
6793,TAMIL NADU,THENI,2001,unsafe
6794,TAMIL NADU,THIRUNELVELI RURAL,2001,unsafe
6795,TAMIL NADU,THIRUNELVELI URBAN,2001,unsafe
6796,TAMIL NADU,THIRUVALLUR,2001,unsafe
6797,TAMIL NADU,THIRUVANNAMALAI,2001,unsafe
6798,TAMIL NADU,THIRUVARUR,2001,unsafe
6799,TAMIL NADU,THOOTHUGUDI,2001,unsafe
6800,TAMIL NADU,TRICHY RLY.,2001,unsafe
6801,TAMIL NADU,TRICHY RURAL,2001,unsafe
6802,TAMIL NADU,TRICHY URBAN,2001,unsafe
6803,TAMIL NADU,VELLORE,2001,unsafe
6804,TAMIL NADU,VILLUPURAM,2001,unsafe
6805,TAMIL NADU,VIRUDHUNAGAR,2001,unsafe
6806,TAMIL NADU,TOTAL,2001,unsafe
6807,TAMIL NADU,CHENGAI,2002,unsafe
6808,TAMIL NADU,CHENNAI,2002,unsafe
6809,TAMIL NADU,CHENNAI RLY.,2002,unsafe
6810,TAMIL NADU,COIMBATORE RURAL,2002,unsafe
6811,TAMIL NADU,COIMBATORE URBAN,2002,unsafe
6812,TAMIL NADU,CUDDALORE,2002,unsafe
6813,TAMIL NADU,DHARMAPURI,2002,unsafe
6814,TAMIL NADU,DINDIGUL,2002,unsafe
6815,TAMIL NADU,ERODE,2002,unsafe
6816,TAMIL NADU,KANCHIPURAM,2002,unsafe
6817,TAMIL NADU,KANYAKUMARI,2002,unsafe
6818,TAMIL NADU,KARUR,2002,unsafe
6819,TAMIL NADU,MADURAI RURAL,2002,unsafe
6820,TAMIL NADU,MADURAI URBAN,2002,unsafe
6821,TAMIL NADU,NAGAPATTINAM,2002,unsafe
6822,TAMIL NADU,NAMAKKAL,2002,unsafe
6823,TAMIL NADU,NILGIRIS,2002,unsafe
6824,TAMIL NADU,PERAMBALUR,2002,unsafe
6825,TAMIL NADU,PUDUKOTTAI,2002,unsafe
6826,TAMIL NADU,RAMNATHAPURAM,2002,unsafe
6827,TAMIL NADU,SALEM RURAL,2002,unsafe
6828,TAMIL NADU,SALEM URBAN,2002,unsafe
6829,TAMIL NADU,SIVAGANGAI,2002,unsafe
6830,TAMIL NADU,THANJAVUR,2002,unsafe
6831,TAMIL NADU,THENI,2002,unsafe
6832,TAMIL NADU,THIRUNELVELI RURAL,2002,unsafe
6833,TAMIL NADU,THIRUNELVELI URBAN,2002,unsafe
6834,TAMIL NADU,THIRUVALLUR,2002,unsafe
6835,TAMIL NADU,THIRUVANNAMALAI,2002,unsafe
6836,TAMIL NADU,THIRUVARUR,2002,unsafe
6837,TAMIL NADU,THOOTHUGUDI,2002,unsafe
6838,TAMIL NADU,TRICHY RLY.,2002,unsafe
6839,TAMIL NADU,TRICHY RURAL,2002,unsafe
6840,TAMIL NADU,TRICHY URBAN,2002,unsafe
6841,TAMIL NADU,VELLORE,2002,unsafe
6842,TAMIL NADU,VILLUPURAM,2002,unsafe
6843,TAMIL NADU,VIRUDHUNAGAR,2002,unsafe
6844,TAMIL NADU,TOTAL,2002,unsafe
6845,TAMIL NADU,CHENGAI,2003,unsafe
6846,TAMIL NADU,CHENNAI,2003,unsafe
6847,TAMIL NADU,CHENNAI RLY.,2003,unsafe
6848,TAMIL NADU,COIMBATORE RURAL,2003,unsafe
6849,TAMIL NADU,COIMBATORE URBAN,2003,unsafe
6850,TAMIL NADU,CUDDALORE,2003,unsafe
6851,TAMIL NADU,DHARMAPURI,2003,unsafe
6852,TAMIL NADU,DINDIGUL,2003,unsafe
6853,TAMIL NADU,ERODE,2003,unsafe
6854,TAMIL NADU,KANCHIPURAM,2003,unsafe
6855,TAMIL NADU,KANYAKUMARI,2003,unsafe
6856,TAMIL NADU,KARUR,2003,unsafe
6857,TAMIL NADU,MADURAI RURAL,2003,unsafe
6858,TAMIL NADU,MADURAI URBAN,2003,unsafe
6859,TAMIL NADU,NAGAPATTINAM,2003,unsafe
6860,TAMIL NADU,NAMAKKAL,2003,unsafe
6861,TAMIL NADU,NILGIRIS,2003,unsafe
6862,TAMIL NADU,PERAMBALUR,2003,unsafe
6863,TAMIL NADU,PUDUKOTTAI,2003,unsafe
6864,TAMIL NADU,RAMNATHAPURAM,2003,unsafe
6865,TAMIL NADU,SALEM RURAL,2003,unsafe
6866,TAMIL NADU,SALEM URBAN,2003,unsafe
6867,TAMIL NADU,SIVAGANGAI,2003,unsafe
6868,TAMIL NADU,THANJAVUR,2003,unsafe
6869,TAMIL NADU,THENI,2003,unsafe
6870,TAMIL NADU,THIRUNELVELI RURAL,2003,unsafe
6871,TAMIL NADU,THIRUNELVELI URBAN,2003,unsafe
6872,TAMIL NADU,THIRUVALLUR,2003,unsafe
6873,TAMIL NADU,THIRUVANNAMALAI,2003,unsafe
6874,TAMIL NADU,THIRUVARUR,2003,unsafe
6875,TAMIL NADU,THOOTHUGUDI,2003,unsafe
6876,TAMIL NADU,TRICHY RLY.,2003,unsafe
6877,TAMIL NADU,TRICHY RURAL,2003,unsafe
6878,TAMIL NADU,TRICHY URBAN,2003,unsafe
6879,TAMIL NADU,VELLORE,2003,unsafe
6880,TAMIL NADU,VILLUPURAM,2003,unsafe
6881,TAMIL NADU,VIRUDHUNAGAR,2003,unsafe
6882,TAMIL NADU,TOTAL,2003,unsafe
6883,TAMIL NADU,CHENGAI,2004,unsafe
6884,TAMIL NADU,CHENNAI,2004,unsafe
6885,TAMIL NADU,CHENNAI RLY.,2004,unsafe
6886,TAMIL NADU,COIMBATORE RURAL,2004,unsafe
6887,TAMIL NADU,COIMBATORE URBAN,2004,unsafe
6888,TAMIL NADU,CUDDALORE,2004,unsafe
6889,TAMIL NADU,DHARMAPURI,2004,unsafe
6890,TAMIL NADU,DINDIGUL,2004,unsafe
6891,TAMIL NADU,ERODE,2004,unsafe
6892,TAMIL NADU,KANCHIPURAM,2004,unsafe
6893,TAMIL NADU,KANYAKUMARI,2004,unsafe
6894,TAMIL NADU,KARUR,2004,unsafe
6895,TAMIL NADU,KRISHNAGIRI,2004,unsafe
6896,TAMIL NADU,MADURAI RURAL,2004,unsafe
6897,TAMIL NADU,MADURAI URBAN,2004,unsafe
6898,TAMIL NADU,NAGAPATTINAM,2004,unsafe
6899,TAMIL NADU,NAMAKKAL,2004,unsafe
6900,TAMIL NADU,NILGIRIS,2004,unsafe
6901,TAMIL NADU,PERAMBALUR,2004,unsafe
6902,TAMIL NADU,PUDUKOTTAI,2004,unsafe
6903,TAMIL NADU,RAMNATHAPURAM,2004,unsafe
6904,TAMIL NADU,SALEM RURAL,2004,unsafe
6905,TAMIL NADU,SALEM URBAN,2004,unsafe
6906,TAMIL NADU,SIVAGANGAI,2004,unsafe
6907,TAMIL NADU,THANJAVUR,2004,unsafe
6908,TAMIL NADU,THENI,2004,unsafe
6909,TAMIL NADU,THIRUNELVELI RURAL,2004,unsafe
6910,TAMIL NADU,THIRUNELVELI URBAN,2004,unsafe
6911,TAMIL NADU,THIRUVALLUR,2004,unsafe
6912,TAMIL NADU,THIRUVANNAMALAI,2004,unsafe
6913,TAMIL NADU,THIRUVARUR,2004,unsafe
6914,TAMIL NADU,THOOTHUGUDI,2004,unsafe
6915,TAMIL NADU,TRICHY RLY.,2004,unsafe
6916,TAMIL NADU,TRICHY RURAL,2004,unsafe
6917,TAMIL NADU,TRICHY URBAN,2004,unsafe
6918,TAMIL NADU,VELLORE,2004,unsafe
6919,TAMIL NADU,VILLUPURAM,2004,unsafe
6920,TAMIL NADU,VIRUDHUNAGAR,2004,unsafe
6921,TAMIL NADU,TOTAL,2004,unsafe
6922,TAMIL NADU,CHENNAI,2005,unsafe
6923,TAMIL NADU,CHENNAI RLY.,2005,unsafe
6924,TAMIL NADU,COIMBATORE RURAL,2005,unsafe
6925,TAMIL NADU,COIMBATORE URBAN,2005,unsafe
6926,TAMIL NADU,CUDDALORE,2005,unsafe
6927,TAMIL NADU,DHARMAPURI,2005,unsafe
6928,TAMIL NADU,DINDIGUL,2005,unsafe
6929,TAMIL NADU,ERODE,2005,unsafe
6930,TAMIL NADU,KANCHIPURAM,2005,unsafe
6931,TAMIL NADU,KANYAKUMARI,2005,unsafe
6932,TAMIL NADU,KARUR,2005,unsafe
6933,TAMIL NADU,KRISHNAGIRI,2005,unsafe
6934,TAMIL NADU,MADURAI RURAL,2005,unsafe
6935,TAMIL NADU,MADURAI URBAN,2005,unsafe
6936,TAMIL NADU,NAGAPATTINAM,2005,unsafe
6937,TAMIL NADU,NAMAKKAL,2005,unsafe
6938,TAMIL NADU,NILGIRIS,2005,unsafe
6939,TAMIL NADU,PERAMBALUR,2005,unsafe
6940,TAMIL NADU,PUDUKOTTAI,2005,unsafe
6941,TAMIL NADU,RAMNATHAPURAM,2005,unsafe
6942,TAMIL NADU,SALEM RURAL,2005,unsafe
6943,TAMIL NADU,SALEM URBAN,2005,unsafe
6944,TAMIL NADU,SIVAGANGAI,2005,unsafe
6945,TAMIL NADU,THANJAVUR,2005,unsafe
6946,TAMIL NADU,THENI,2005,unsafe
6947,TAMIL NADU,THIRUNELVELI RURAL,2005,unsafe
6948,TAMIL NADU,THIRUNELVELI URBAN,2005,unsafe
6949,TAMIL NADU,THIRUVALLUR,2005,unsafe
6950,TAMIL NADU,THIRUVANNAMALAI,2005,unsafe
6951,TAMIL NADU,THIRUVARUR,2005,unsafe
6952,TAMIL NADU,THOOTHUGUDI,2005,unsafe
6953,TAMIL NADU,TRICHY RLY.,2005,unsafe
6954,TAMIL NADU,TRICHY RURAL,2005,unsafe
6955,TAMIL NADU,TRICHY URBAN,2005,unsafe
6956,TAMIL NADU,VELLORE,2005,unsafe
6957,TAMIL NADU,VILUPPURAM,2005,unsafe
6958,TAMIL NADU,VIRUDHUNAGAR,2005,unsafe
6959,TAMIL NADU,TOTAL,2005,unsafe
6960,TAMIL NADU,CHENNAI,2006,unsafe
6961,TAMIL NADU,CHENNAI RLY.,2006,unsafe
6962,TAMIL NADU,COIMBATORE RURAL,2006,unsafe
6963,TAMIL NADU,COIMBATORE URBAN,2006,unsafe
6964,TAMIL NADU,CUDDALORE,2006,unsafe
6965,TAMIL NADU,DHARMAPURI,2006,unsafe
6966,TAMIL NADU,DINDIGUL,2006,unsafe
6967,TAMIL NADU,ERODE,2006,unsafe
6968,TAMIL NADU,KANCHIPURAM,2006,unsafe
6969,TAMIL NADU,KANYAKUMARI,2006,unsafe
6970,TAMIL NADU,KARUR,2006,unsafe
6971,TAMIL NADU,KRISHNAGIRI,2006,unsafe
6972,TAMIL NADU,MADURAI RURAL,2006,unsafe
6973,TAMIL NADU,MADURAI URBAN,2006,unsafe
6974,TAMIL NADU,NAGAPATTINAM,2006,unsafe
6975,TAMIL NADU,NAMAKKAL,2006,unsafe
6976,TAMIL NADU,NILGIRIS,2006,unsafe
6977,TAMIL NADU,PERAMBALUR,2006,unsafe
6978,TAMIL NADU,PUDUKOTTAI,2006,unsafe
6979,TAMIL NADU,RAMNATHAPURAM,2006,unsafe
6980,TAMIL NADU,SALEM RURAL,2006,unsafe
6981,TAMIL NADU,SALEM URBAN,2006,unsafe
6982,TAMIL NADU,SIVAGANGAI,2006,unsafe
6983,TAMIL NADU,THANJAVUR,2006,unsafe
6984,TAMIL NADU,THENI,2006,unsafe
6985,TAMIL NADU,THIRUNELVELI RURAL,2006,unsafe
6986,TAMIL NADU,THIRUNELVELI URBAN,2006,unsafe
6987,TAMIL NADU,THIRUVALLUR,2006,unsafe
6988,TAMIL NADU,THIRUVANNAMALAI,2006,unsafe
6989,TAMIL NADU,THIRUVARUR,2006,unsafe
6990,TAMIL NADU,THOOTHUGUDI,2006,unsafe
6991,TAMIL NADU,TRICHY RLY.,2006,unsafe
6992,TAMIL NADU,TRICHY RURAL,2006,unsafe
6993,TAMIL NADU,TRICHY URBAN,2006,unsafe
6994,TAMIL NADU,VELLORE,2006,unsafe
6995,TAMIL NADU,VILLUPURAM,2006,unsafe
6996,TAMIL NADU,VIRUDHUNAGAR,2006,unsafe
6997,TAMIL NADU,TOTAL,2006,unsafe
6998,TAMIL NADU,CHENNAI,2007,unsafe
6999,TAMIL NADU,CHENNAI RLY.,2007,unsafe
7000,TAMIL NADU,COIMBATORE RURAL,2007,unsafe
7001,TAMIL NADU,COIMBATORE URBAN,2007,unsafe
7002,TAMIL NADU,CUDDALORE,2007,unsafe
7003,TAMIL NADU,DHARMAPURI,2007,unsafe
7004,TAMIL NADU,DINDIGUL,2007,unsafe
7005,TAMIL NADU,ERODE,2007,unsafe
7006,TAMIL NADU,KANCHIPURAM,2007,unsafe
7007,TAMIL NADU,KANYAKUMARI,2007,unsafe
7008,TAMIL NADU,KARUR,2007,unsafe
7009,TAMIL NADU,KRISHNAGIRI,2007,unsafe
7010,TAMIL NADU,MADURAI RURAL,2007,unsafe
7011,TAMIL NADU,MADURAI URBAN,2007,unsafe
7012,TAMIL NADU,NAGAPATTINAM,2007,unsafe
7013,TAMIL NADU,NAMAKKAL,2007,unsafe
7014,TAMIL NADU,NILGIRIS,2007,unsafe
7015,TAMIL NADU,PERAMBALUR,2007,unsafe
7016,TAMIL NADU,PUDUKOTTAI,2007,unsafe
7017,TAMIL NADU,RAMNATHAPURAM,2007,unsafe
7018,TAMIL NADU,SALEM RURAL,2007,unsafe
7019,TAMIL NADU,SALEM URBAN,2007,unsafe
7020,TAMIL NADU,SIVAGANGAI,2007,unsafe
7021,TAMIL NADU,THANJAVUR,2007,unsafe
7022,TAMIL NADU,THENI,2007,unsafe
7023,TAMIL NADU,THIRUNELVELI RURAL,2007,unsafe
7024,TAMIL NADU,THIRUNELVELI URBAN,2007,unsafe
7025,TAMIL NADU,THIRUVALLUR,2007,unsafe
7026,TAMIL NADU,THIRUVANNAMALAI,2007,unsafe
7027,TAMIL NADU,THIRUVARUR,2007,unsafe
7028,TAMIL NADU,THOOTHUGUDI,2007,unsafe
7029,TAMIL NADU,TRICHY RLY.,2007,unsafe
7030,TAMIL NADU,TRICHY RURAL,2007,unsafe
7031,TAMIL NADU,TRICHY URBAN,2007,unsafe
7032,TAMIL NADU,VELLORE,2007,unsafe
7033,TAMIL NADU,VILLUPURAM,2007,unsafe
7034,TAMIL NADU,VIRUDHUNAGAR,2007,unsafe
7035,TAMIL NADU,TOTAL,2007,unsafe
7036,TAMIL NADU,CHENNAI,2008,unsafe
7037,TAMIL NADU,CHENNAI RLY.,2008,unsafe
7038,TAMIL NADU,CHENNAISUBURBAN,2008,unsafe
7039,TAMIL NADU,COIMBATORE RURAL,2008,unsafe
7040,TAMIL NADU,COIMBATORE URBAN,2008,unsafe
7041,TAMIL NADU,CUDDALORE,2008,unsafe
7042,TAMIL NADU,DHARMAPURI,2008,unsafe
7043,TAMIL NADU,DINDIGUL,2008,unsafe
7044,TAMIL NADU,ERODE,2008,unsafe
7045,TAMIL NADU,KANCHIPURAM,2008,unsafe
7046,TAMIL NADU,KANYAKUMARI,2008,unsafe
7047,TAMIL NADU,KARUR,2008,unsafe
7048,TAMIL NADU,KRISHNAGIRI,2008,unsafe
7049,TAMIL NADU,MADURAI RURAL,2008,unsafe
7050,TAMIL NADU,MADURAI URBAN,2008,unsafe
7051,TAMIL NADU,NAGAPATTINAM,2008,unsafe
7052,TAMIL NADU,NAMAKKAL,2008,unsafe
7053,TAMIL NADU,NILGIRIS,2008,unsafe
7054,TAMIL NADU,PERAMBALUR,2008,unsafe
7055,TAMIL NADU,PUDUKOTTAI,2008,unsafe
7056,TAMIL NADU,RAMNATHAPURAM,2008,unsafe
7057,TAMIL NADU,SALEM RURAL,2008,unsafe
7058,TAMIL NADU,SALEM URBAN,2008,unsafe
7059,TAMIL NADU,SIVAGANGAI,2008,unsafe
7060,TAMIL NADU,THANJAVUR,2008,unsafe
7061,TAMIL NADU,THENI,2008,unsafe
7062,TAMIL NADU,THIRUNELVELI RURAL,2008,unsafe
7063,TAMIL NADU,THIRUNELVELI URBAN,2008,unsafe
7064,TAMIL NADU,THIRUVALLUR,2008,unsafe
7065,TAMIL NADU,THIRUVANNAMALAI,2008,unsafe
7066,TAMIL NADU,THIRUVARUR,2008,unsafe
7067,TAMIL NADU,THOOTHUGUDI,2008,unsafe
7068,TAMIL NADU,TRICHY RLY.,2008,unsafe
7069,TAMIL NADU,TRICHY RURAL,2008,unsafe
7070,TAMIL NADU,TRICHY URBAN,2008,unsafe
7071,TAMIL NADU,VELLORE,2008,unsafe
7072,TAMIL NADU,VILLUPURAM,2008,unsafe
7073,TAMIL NADU,VIRUDHUNAGAR,2008,unsafe
7074,TAMIL NADU,TOTAL,2008,unsafe
7075,TAMIL NADU,ARIYALUR,2009,unsafe
7076,TAMIL NADU,CHENNAI,2009,unsafe
7077,TAMIL NADU,CHENNAI RLY.,2009,unsafe
7078,TAMIL NADU,CHENNAISUBURBAN,2009,unsafe
7079,TAMIL NADU,COIMBATORE RURAL,2009,unsafe
7080,TAMIL NADU,COIMBATORE URBAN,2009,unsafe
7081,TAMIL NADU,CUDDALORE,2009,unsafe
7082,TAMIL NADU,DHARMAPURI,2009,unsafe
7083,TAMIL NADU,DINDIGUL,2009,unsafe
7084,TAMIL NADU,ERODE,2009,unsafe
7085,TAMIL NADU,KANCHIPURAM,2009,unsafe
7086,TAMIL NADU,KANYAKUMARI,2009,unsafe
